,index,user_id,item_id,rating
54244,77420,863,28,4
54245,77423,869,5,4
54246,77424,803,70,4
54247,77425,307,46,4
54248,77427,885,1169,3
54249,77428,415,923,5
54250,77429,880,399,2
54251,77430,639,925,3
54252,77431,531,1135,2
54253,77432,264,814,3
54254,77433,804,708,4
54255,77436,895,769,5
54256,77437,783,257,5
54257,77438,781,1143,3
54258,77439,933,1,4
54259,77440,935,8,4
54260,77442,803,281,4
54261,77444,762,940,3
54262,77445,917,961,4
54263,77446,188,658,4
54264,77447,107,280,4
54265,77448,436,188,2
54266,77451,912,172,5
54267,77453,756,229,4
54268,77455,881,1443,4
54269,77458,765,1020,2
54270,77459,920,132,5
54271,77462,681,394,3
54272,77463,642,664,3
54273,77465,307,1146,4
54274,77466,753,921,3
54275,77468,153,184,5
54276,77470,874,257,4
54277,77471,392,281,4
54278,77472,723,994,1
54279,77473,935,115,4
54280,77474,626,654,4
54281,77475,869,958,4
54282,77476,642,245,5
54283,77477,733,478,4
54284,77479,142,257,3
54285,77480,641,116,4
54286,77481,941,302,4
54287,77482,111,257,3
54288,77483,273,743,5
54289,77484,752,656,5
54290,77485,805,221,4
54291,77486,748,270,5
54292,77487,751,301,5
54293,77489,750,309,3
54294,77493,405,284,5
54295,77495,918,675,4
54296,77496,896,839,3
54297,77497,765,27,5
54298,77498,270,99,5
54299,77499,711,66,3
54300,77501,716,147,3
54301,77502,763,274,4
54302,77503,746,332,4
54303,77504,50,704,1
54304,77505,380,119,1
54305,77506,846,300,5
54306,77507,12,766,1
54307,77508,585,216,5
54308,77509,795,292,5
54309,77510,495,167,3
54310,77511,853,99,5
54311,77512,931,777,4
54312,77513,732,12,3
54313,77514,757,424,5
54314,77516,401,167,5
54315,77517,268,1073,1
54316,77518,889,213,4
54317,77519,307,1073,3
54318,77522,803,198,5
54319,77523,641,794,4
54320,77524,674,302,5
54321,77525,188,587,4
54322,77526,849,27,5
54323,77527,912,740,4
54324,77528,708,317,5
54325,77529,536,183,3
54326,77531,504,96,4
54327,77532,847,213,5
54328,77533,879,98,3
54329,77534,278,1287,4
54330,77535,649,927,2
54331,77536,796,989,2
54332,77540,454,661,4
54333,77541,428,771,3
54334,77542,785,110,5
54335,77544,926,157,2
54336,77545,129,95,5
54337,77546,691,193,4
54338,77547,892,848,3
54339,77548,739,327,3
54340,77549,344,53,3
54341,77553,640,22,5
54342,77554,341,88,3
54343,77555,607,506,3
54344,77556,633,322,4
54345,77557,806,698,4
54346,77558,867,89,3
54347,77562,763,1283,3
54348,77563,441,1169,4
54349,77564,891,614,5
54350,77565,902,528,4
54351,77566,325,446,4
54352,77567,726,89,3
54353,77569,886,968,5
54354,77571,385,117,3
54355,77572,842,666,2
54356,77573,933,948,3
54357,77574,353,164,4
54358,77576,825,98,3
54359,77577,515,203,4
54360,77579,888,150,3
54361,77580,449,1248,3
54362,77581,639,539,3
54363,77582,795,229,5
54364,77585,920,933,3
54365,77586,797,142,5
54366,77587,900,249,3
54367,77588,496,215,3
54368,77589,922,333,5
54369,77590,127,461,4
54370,77591,737,167,3
54371,77592,748,634,1
54372,77594,649,234,3
54373,77595,533,24,5
54374,77598,502,1008,2
54375,77601,522,178,3
54376,77602,329,283,5
54377,77603,863,316,4
54378,77604,722,257,4
54379,77605,765,264,3
54380,77606,864,116,2
54381,77607,449,1106,4
54382,77608,853,263,1
54383,77609,942,123,3
54384,77611,910,968,5
54385,77612,669,190,4
54386,77615,757,354,4
54387,77617,502,220,5
54388,77618,696,342,4
54389,77619,837,288,5
54390,77620,726,163,5
54391,77622,915,185,3
54392,77623,755,590,4
54393,77624,832,655,4
54394,77625,628,272,2
54395,77626,384,487,5
54396,77627,867,186,4
54397,77629,651,124,2
54398,77630,0,216,3
54399,77631,693,162,4
54400,77632,325,89,1
54401,77634,654,929,2
54402,77635,59,1121,5
54403,77638,327,750,3
54404,77641,757,38,2
54405,77642,56,194,3
54406,77644,756,549,3
54407,77645,307,179,5
54408,77646,850,747,3
54409,77647,757,30,3
54410,77648,745,63,4
54411,77649,711,49,4
54412,77650,867,409,3
54413,77651,600,177,4
54414,77653,340,907,3
54415,77654,326,777,3
54416,77655,290,96,4
54417,77656,576,402,4
54418,77657,11,237,5
54419,77659,885,178,2
54420,77660,373,178,1
54421,77661,566,95,4
54422,77662,472,1142,4
54423,77663,571,221,2
54424,77664,779,658,4
54425,77665,605,117,4
54426,77667,475,779,3
54427,77668,575,207,3
54428,77671,732,257,3
54429,77673,937,716,2
54430,77674,105,99,3
54431,77678,525,301,5
54432,77680,893,257,4
54433,77681,838,741,3
54434,77682,449,259,2
54435,77683,405,805,4
54436,77684,462,538,1
54437,77685,511,1237,4
54438,77686,598,277,3
54439,77687,416,662,3
54440,77689,267,126,4
54441,77690,313,1144,4
54442,77692,616,233,3
54443,77694,884,70,4
54444,77695,725,897,2
54445,77696,531,7,5
54446,77699,454,941,4
54447,77701,293,256,3
54448,77702,652,678,2
54449,77703,803,823,3
54450,77704,441,180,4
54451,77706,338,1239,5
54452,77707,91,557,3
54453,77708,881,171,5
54454,77709,285,1059,5
54455,77712,787,131,5
54456,77714,469,304,4
54457,77716,832,121,2
54458,77717,785,175,4
54459,77718,601,258,4
54460,77719,850,329,3
54461,77720,525,259,1
54462,77721,569,270,4
54463,77722,933,662,5
54464,77724,787,581,4
54465,77725,232,527,5
54466,77726,898,657,2
54467,77728,845,58,4
54468,77729,495,154,1
54469,77730,888,234,3
54470,77731,933,604,4
54471,77732,158,124,5
54472,77734,405,129,3
54473,77735,773,177,4
54474,77736,466,126,5
54475,77737,418,173,5
54476,77738,621,624,3
54477,77739,652,292,3
54478,77741,640,656,4
54479,77742,591,8,5
54480,77743,502,189,5
54481,77744,891,569,3
54482,77745,708,96,5
54483,77746,710,432,4
54484,77749,384,496,5
54485,77751,584,854,3
54486,77752,161,54,3
54487,77753,726,249,5
54488,77754,786,257,5
54489,77756,462,590,4
54490,77758,649,116,4
54491,77759,593,220,4
54492,77760,935,474,5
54493,77762,486,567,4
54494,77763,491,649,2
54495,77764,489,1382,1
54496,77765,882,692,4
54497,77767,238,462,5
54498,77768,726,218,3
54499,77769,750,312,2
54500,77770,859,271,3
54501,77772,936,300,1
54502,77773,191,268,3
54503,77774,435,746,5
54504,77775,795,431,2
54505,77776,870,793,3
54506,77777,704,141,2
54507,77778,881,117,4
54508,77779,939,627,4
54509,77780,862,261,3
54510,77782,775,281,3
54511,77784,389,753,4
54512,77785,893,1500,4
54513,77788,270,177,3
54514,77789,623,1288,3
54515,77790,850,840,3
54516,77791,556,164,5
54517,77792,302,1227,2
54518,77793,386,530,3
54519,77794,646,1262,3
54520,77796,780,288,3
54521,77798,404,424,2
54522,77799,278,1069,3
54523,77801,874,63,5
54524,77802,392,559,3
54525,77803,845,403,4
54526,77805,158,292,4
54527,77807,803,414,3
54528,77808,591,679,1
54529,77809,649,134,4
54530,77811,647,712,2
54531,77813,935,267,4
54532,77814,503,833,2
54533,77815,653,86,4
54534,77816,594,110,4
54535,77817,341,113,5
54536,77818,620,1,3
54537,77821,759,872,4
54538,77822,654,217,3
54539,77823,276,99,4
54540,77824,456,209,5
54541,77826,144,1032,1
54542,77827,373,1321,3
54543,77828,763,63,5
54544,77829,845,731,4
54545,77830,242,25,3
54546,77832,436,152,5
54547,77833,587,541,3
54548,77837,814,418,3
54549,77838,794,230,4
54550,77839,94,738,3
54551,77840,339,94,5
54552,77841,612,317,5
54553,77842,710,379,3
54554,77843,888,231,3
54555,77844,144,225,1
54556,77845,765,629,3
54557,77846,795,249,5
54558,77848,671,514,5
54559,77849,167,272,4
54560,77851,896,67,5
54561,77852,899,617,4
54562,77853,809,337,4
54563,77856,129,819,5
54564,77857,825,90,4
54565,77860,362,301,5
54566,77861,937,14,2
54567,77862,693,317,5
54568,77865,535,79,2
54569,77867,709,655,5
54570,77868,805,788,4
54571,77871,777,78,3
54572,77873,329,422,5
54573,77875,561,49,5
54574,77878,825,0,4
54575,77879,889,1148,5
54576,77880,198,242,1
54577,77882,424,232,2
54578,77883,486,1313,1
54579,77884,665,63,4
54580,77885,121,126,5
54581,77886,255,976,4
54582,77887,554,318,5
54583,77888,233,512,5
54584,77889,746,528,5
54585,77890,757,1073,1
54586,77891,428,998,2
54587,77892,415,281,5
54588,77893,313,0,5
54589,77894,624,175,4
54590,77895,820,120,3
54591,77896,61,1132,4
54592,77897,591,567,5
54593,77898,551,120,4
54594,77899,523,738,2
54595,77900,881,565,4
54596,77901,898,156,4
54597,77902,845,28,2
54598,77903,648,120,2
54599,77904,405,708,5
54600,77908,284,184,3
54601,77909,841,312,4
54602,77910,730,484,4
54603,77912,533,1214,3
54604,77913,108,174,1
54605,77914,620,782,3
54606,77918,794,318,4
54607,77919,895,404,2
54608,77920,168,605,5
54609,77921,801,378,4
54610,77924,94,61,4
54611,77925,736,191,5
54612,77926,727,1354,4
54613,77927,722,171,4
54614,77928,202,476,4
54615,77931,459,1010,4
54616,77933,803,719,3
54617,77934,879,127,3
54618,77935,58,284,4
54619,77936,769,812,5
54620,77937,866,430,4
54621,77938,290,746,4
54622,77939,373,1092,2
54623,77940,345,514,5
54624,77941,882,747,5
54625,77942,275,108,4
54626,77943,451,274,4
54627,77944,715,120,5
54628,77945,845,126,5
54629,77946,406,707,3
54630,77948,188,530,3
54631,77949,681,1224,4
54632,77950,498,164,5
54633,77954,163,825,4
54634,77955,560,87,2
54635,77956,942,93,4
54636,77957,918,1276,4
54637,77959,920,95,4
54638,77960,830,353,4
54639,77961,727,236,4
54640,77962,592,976,3
54641,77963,801,680,4
54642,77964,599,719,3
54643,77965,935,1006,5
54644,77966,893,305,4
54645,77967,654,1173,3
54646,77969,838,92,4
54647,77972,44,180,4
54648,77973,532,392,4
54649,77974,880,322,2
54650,77975,670,809,2
54651,77977,729,268,5
54652,77979,278,448,3
54653,77980,653,117,2
54654,77981,233,660,5
54655,77984,143,234,1
54656,77985,748,649,3
54657,77986,451,264,3
54658,77987,377,224,3
54659,77988,660,755,3
54660,77990,795,552,4
54661,77991,660,572,3
54662,77994,621,433,4
54663,77997,915,55,5
54664,77998,554,49,5
54665,78001,611,146,4
54666,78002,726,551,2
54667,78003,820,27,5
54668,78004,654,649,3
54669,78005,221,173,5
54670,78006,408,170,4
54671,78010,491,198,3
54672,78012,242,1114,3
54673,78013,732,1046,2
54674,78014,607,478,5
54675,78015,845,400,5
54676,78016,496,945,4
54677,78017,770,273,4
54678,78019,386,566,2
54679,78020,812,309,4
54680,78021,576,1053,3
54681,78023,94,48,3
54682,78025,496,432,3
54683,78027,416,209,3
54684,78028,893,298,3
54685,78030,278,1223,3
54686,78031,773,28,1
54687,78032,870,548,3
54688,78036,176,326,3
54689,78037,669,1098,3
54690,78039,837,55,5
54691,78040,662,209,3
54692,78041,928,184,5
54693,78042,842,484,2
54694,78043,449,587,4
54695,78044,746,161,5
54696,78045,278,1,4
54697,78046,243,275,5
54698,78047,404,181,1
54699,78048,617,692,3
54700,78049,804,122,4
54701,78052,763,21,4
54702,78053,616,854,3
54703,78055,829,203,3
54704,78056,243,527,3
54705,78057,939,8,3
54706,78058,654,6,3
54707,78059,449,545,4
54708,78060,773,187,3
54709,78062,189,326,2
54710,78064,12,778,3
54711,78065,610,310,4
54712,78066,184,257,4
54713,78067,302,483,5
54714,78068,390,176,4
54715,78070,772,1068,4
54716,78071,772,215,4
54717,78073,585,392,3
54718,78074,483,565,4
54719,78075,902,695,3
54720,78076,406,153,5
54721,78077,587,154,5
54722,78078,591,1070,4
54723,78079,482,509,3
54724,78080,908,743,3
54725,78081,110,306,2
54726,78083,778,925,4
54727,78084,925,288,3
54728,78085,470,392,5
54729,78086,693,526,5
54730,78087,825,232,4
54731,78088,783,325,5
54732,78089,6,414,2
54733,78090,536,1193,3
54734,78091,938,817,3
54735,78093,890,312,5
54736,78094,617,549,3
54737,78095,900,134,4
54738,78096,626,401,3
54739,78097,193,434,4
54740,78098,132,285,2
54741,78099,531,1198,3
54742,78100,67,180,5
54743,78101,540,72,4
54744,78102,457,959,1
54745,78103,876,327,2
54746,78106,494,490,5
54747,78108,692,129,1
54748,78110,746,284,5
54749,78111,928,31,3
54750,78113,915,577,1
54751,78115,781,1251,3
54752,78116,866,63,5
54753,78117,536,313,1
54754,78118,757,535,2
54755,78119,290,150,5
54756,78120,560,461,3
54757,78121,832,217,4
54758,78122,424,1221,2
54759,78126,755,158,4
54760,78128,681,297,4
54761,78129,298,855,3
54762,78130,428,442,4
54763,78131,922,762,4
54764,78132,879,179,5
54765,78135,585,176,3
54766,78136,868,410,4
54767,78137,649,99,4
54768,78138,785,415,4
54769,78139,773,181,4
54770,78140,942,280,4
54771,78141,931,458,4
54772,78142,71,197,5
54773,78143,828,508,5
54774,78144,890,285,5
54775,78145,103,221,3
54776,78146,525,247,4
54777,78147,811,288,1
54778,78148,802,305,4
54779,78149,289,565,3
54780,78150,829,202,4
54781,78151,839,948,4
54782,78153,563,126,4
54783,78154,212,196,5
54784,78156,772,186,5
54785,78157,915,216,4
54786,78158,262,321,3
54787,78159,834,185,4
54788,78160,604,407,5
54789,78161,98,275,2
54790,78162,450,303,3
54791,78163,587,728,3
54792,78164,380,95,5
54793,78165,839,639,3
54794,78166,618,297,5
54795,78167,423,989,5
54796,78168,769,333,5
54797,78169,935,1343,5
54798,78170,777,81,3
54799,78171,0,57,4
54800,78172,796,1253,2
54801,78173,755,288,4
54802,78174,61,545,4
54803,78175,850,1093,1
54804,78176,644,434,4
54805,78177,775,4,4
54806,78178,206,427,4
54807,78179,261,566,1
54808,78180,609,132,4
54809,78183,12,809,5
54810,78184,789,663,3
54811,78186,737,635,3
54812,78187,446,507,3
54813,78188,822,477,4
54814,78189,639,690,4
54815,78190,765,431,3
54816,78192,378,525,4
54817,78193,398,525,3
54818,78194,503,180,3
54819,78195,923,81,4
54820,78198,879,116,4
54821,78199,647,89,3
54822,78202,275,424,4
54823,78203,714,461,4
54824,78205,310,134,4
54825,78206,803,1290,3
54826,78207,559,404,4
54827,78208,628,276,5
54828,78210,378,174,5
54829,78211,850,366,2
54830,78212,880,194,4
54831,78213,552,524,4
54832,78214,404,356,5
54833,78216,895,26,1
54834,78217,362,454,5
54835,78218,839,133,3
54836,78219,869,76,3
54837,78220,779,317,5
54838,78222,920,394,3
54839,78224,871,741,4
54840,78225,882,285,3
54841,78226,806,81,4
54842,78228,343,68,2
54843,78230,600,478,4
54844,78231,497,508,3
54845,78232,307,636,3
54846,78233,933,528,5
54847,78235,765,214,3
54848,78236,428,815,2
54849,78237,495,194,4
54850,78238,933,96,4
54851,78240,372,152,5
54852,78241,249,182,4
54853,78242,932,507,3
54854,78244,915,731,3
54855,78245,499,6,5
54856,78246,920,368,1
54857,78247,216,760,4
54858,78248,703,68,3
54859,78249,792,1364,2
54860,78250,673,865,5
54861,78252,935,1278,3
54862,78253,300,386,3
54863,78254,888,49,4
54864,78255,250,467,2
54865,78256,266,1109,3
54866,78257,587,267,5
54867,78258,200,231,2
54868,78260,231,177,5
54869,78261,164,325,5
54870,78262,853,245,3
54871,78264,17,523,4
54872,78265,681,218,2
54873,78266,295,243,1
54874,78268,378,473,5
54875,78270,927,876,5
54876,78272,424,180,4
54877,78273,594,49,5
54878,78276,392,584,2
54879,78277,405,69,3
54880,78278,756,182,4
54881,78279,893,885,3
54882,78280,915,84,2
54883,78281,839,525,4
54884,78282,342,63,5
54885,78283,726,182,3
54886,78284,834,132,5
54887,78285,304,59,3
54888,78286,833,404,4
54889,78288,544,163,4
54890,78289,628,91,4
54891,78290,930,346,4
54892,78291,388,488,4
54893,78293,698,472,3
54894,78295,253,456,2
54895,78296,96,1125,3
54896,78297,743,306,4
54897,78298,801,184,3
54898,78299,321,482,5
54899,78301,644,97,4
54900,78303,91,400,3
54901,78304,746,841,5
54902,78305,336,226,5
54903,78306,462,1114,4
54904,78307,554,327,4
54905,78308,893,918,4
54906,78310,737,253,2
54907,78311,523,21,3
54908,78313,863,576,3
54909,78314,715,72,4
54910,78315,772,180,5
54911,78316,760,1162,2
54912,78319,844,750,2
54913,78321,861,171,5
54914,78322,659,121,1
54915,78323,12,437,1
54916,78325,861,181,5
54917,78326,621,418,4
54918,78327,507,450,3
54919,78329,598,1356,2
54920,78331,806,210,4
54921,78332,411,173,5
54922,78334,415,292,5
54923,78335,660,630,3
54924,78336,786,680,3
54925,78337,893,854,4
54926,78338,870,91,3
54927,78340,234,343,5
54928,78342,797,161,3
54929,78343,726,99,2
54930,78344,816,6,4
54931,78345,315,987,1
54932,78346,853,132,3
54933,78347,928,181,4
54934,78348,861,142,5
54935,78349,310,442,3
54936,78351,473,653,5
54937,78352,841,1104,2
54938,78354,801,330,4
54939,78355,479,484,4
54940,78357,804,55,4
54941,78358,621,1015,3
54942,78359,880,50,5
54943,78360,160,193,1
54944,78361,341,149,3
54945,78362,366,184,5
54946,78363,805,256,4
54947,78364,757,251,3
54948,78365,539,268,4
54949,78367,493,328,3
54950,78368,331,224,3
54951,78370,859,273,3
54952,78372,94,72,4
54953,78373,787,1125,5
54954,78374,127,222,5
54955,78375,659,785,1
54956,78378,549,236,3
54957,78379,564,170,5
54958,78381,879,741,4
54959,78382,862,909,2
54960,78383,57,202,5
54961,78384,586,261,4
54962,78385,404,467,3
54963,78386,560,942,3
54964,78387,638,1004,2
54965,78388,534,206,4
54966,78389,922,337,4
54967,78390,591,753,3
54968,78391,206,516,3
54969,78392,471,190,5
54970,78393,717,743,3
54971,78394,895,49,5
54972,78395,686,320,4
54973,78396,548,747,4
54974,78399,267,1177,1
54975,78400,891,392,4
54976,78401,770,461,3
54977,78402,348,618,4
54978,78404,4,162,5
54979,78406,480,180,5
54980,78407,828,461,4
54981,78410,177,470,4
54982,78411,933,167,4
54983,78414,845,1106,4
54984,78415,806,545,4
54985,78416,148,312,5
54986,78417,814,416,5
54987,78418,612,296,5
54988,78419,900,520,2
54989,78420,849,647,5
54990,78421,748,126,4
54991,78422,565,132,4
54992,78424,845,387,3
54993,78425,859,55,4
54994,78426,773,385,2
54995,78427,594,716,2
54996,78428,747,207,4
54997,78430,863,135,4
54998,78432,314,432,4
54999,78433,787,684,3
55000,78436,805,356,3
55001,78437,497,13,4
55002,78438,834,287,2
55003,78439,726,179,3
55004,78440,520,207,3
55005,78441,785,279,3
55006,78442,832,474,3
55007,78443,781,1614,3
55008,78445,405,196,4
55009,78446,757,351,4
55010,78447,702,287,4
55011,78448,785,500,4
55012,78449,665,203,3
55013,78451,797,950,3
55014,78452,633,1083,2
55015,78453,785,1043,4
55016,78454,861,433,5
55017,78455,633,116,4
55018,78456,532,37,2
55019,78457,797,1138,3
55020,78458,915,929,2
55021,78459,379,88,5
55022,78461,197,473,5
55023,78462,756,96,4
55024,78464,373,471,2
55025,78466,723,947,1
55026,78467,275,727,2
55027,78468,428,1108,2
55028,78470,701,351,1
55029,78471,868,125,2
55030,78472,933,66,4
55031,78473,895,1247,2
55032,78474,638,193,4
55033,78475,726,773,3
55034,78477,842,378,2
55035,78478,404,697,1
55036,78479,901,297,2
55037,78480,560,614,4
55038,78484,857,333,4
55039,78486,579,150,2
55040,78488,533,128,4
55041,78490,871,1046,4
55042,78491,820,1196,5
55043,78492,762,99,5
55044,78493,681,227,4
55045,78494,697,430,1
55046,78495,766,523,5
55047,78496,307,6,4
55048,78498,874,184,4
55049,78499,806,153,2
55050,78501,758,983,2
55051,78502,762,391,4
55052,78503,803,1049,3
55053,78504,505,131,4
55054,78506,560,185,3
55055,78507,377,66,2
55056,78509,915,958,4
55057,78510,109,779,3
55058,78511,828,280,3
55059,78512,424,156,2
55060,78513,341,487,5
55061,78515,273,1059,4
55062,78519,778,6,3
55063,78520,58,67,2
55064,78521,467,507,4
55065,78523,550,508,4
55066,78524,837,86,4
55067,78525,842,176,3
55068,78526,454,27,4
55069,78527,12,208,3
55070,78529,298,240,3
55071,78530,591,474,5
55072,78531,505,522,5
55073,78533,824,321,5
55074,78535,255,91,1
55075,78536,652,61,3
55076,78539,778,508,2
55077,78540,804,101,4
55078,78541,937,814,3
55079,78543,290,70,4
55080,78544,889,635,3
55081,78545,732,514,5
55082,78546,832,521,2
55083,78547,59,132,4
55084,78548,880,553,1
55085,78549,287,257,4
55086,78550,870,1387,4
55087,78552,706,743,3
55088,78553,449,77,2
55089,78554,895,1521,2
55090,78555,829,587,5
55091,78556,346,147,3
55092,78557,404,1545,1
55093,78561,742,300,4
55094,78562,353,180,4
55095,78563,547,658,4
55096,78564,127,552,3
55097,78565,302,1043,3
55098,78566,469,128,3
55099,78567,659,657,1
55100,78568,404,302,1
55101,78570,373,238,4
55102,78571,795,731,5
55103,78572,892,1244,2
55104,78573,290,938,4
55105,78574,412,24,3
55106,78576,715,691,5
55107,78577,681,225,3
55108,78578,120,171,5
55109,78579,474,353,2
55110,78581,540,392,3
55111,78582,867,127,5
55112,78583,817,345,4
55113,78584,644,179,4
55114,78585,248,237,5
55115,78587,47,242,3
55116,78588,933,854,4
55117,78590,846,199,3
55118,78591,449,596,4
55119,78593,727,288,3
55120,78597,750,160,2
55121,78599,711,194,3
55122,78600,624,518,2
55123,78602,508,337,3
55124,78603,287,204,5
55125,78606,612,175,5
55126,78607,912,602,4
55127,78608,938,889,2
55128,78609,880,20,3
55129,78610,508,265,1
55130,78611,652,727,2
55131,78616,772,171,5
55132,78617,906,933,4
55133,78618,893,244,4
55134,78619,806,1083,4
55135,78620,831,285,3
55136,78621,825,67,3
55137,78622,814,1038,5
55138,78623,587,23,2
55139,78624,641,495,4
55140,78625,428,636,3
55141,78629,814,175,4
55142,78630,652,701,3
55143,78631,56,1015,4
55144,78632,576,48,4
55145,78633,867,93,1
55146,78634,910,209,3
55147,78636,275,214,4
55148,78638,772,95,2
55149,78640,503,845,4
55150,78642,746,167,4
55151,78643,502,196,5
55152,78644,868,595,3
55153,78645,885,236,4
55154,78646,531,119,2
55155,78647,644,366,3
55156,78648,505,193,5
55157,78649,532,510,4
55158,78650,758,219,5
55159,78651,832,683,3
55160,78652,720,80,2
55161,78653,94,551,1
55162,78654,898,366,4
55163,78655,497,656,3
55164,78656,757,509,3
55165,78657,760,839,4
55166,78660,386,41,4
55167,78661,645,1021,4
55168,78663,53,404,4
55169,78664,888,1230,3
55170,78665,223,221,4
55171,78668,829,497,5
55172,78670,698,1335,3
55173,78671,641,398,3
55174,78672,193,660,5
55175,78673,825,419,3
55176,78674,903,735,4
55177,78678,853,194,3
55178,78680,150,257,5
55179,78681,726,750,3
55180,78682,842,81,3
55181,78685,655,301,3
55182,78686,915,960,3
55183,78687,401,136,4
55184,78688,704,251,1
55185,78689,941,495,5
55186,78690,932,72,4
55187,78691,210,442,1
55188,78692,803,575,4
55189,78694,681,247,3
55190,78695,0,141,2
55191,78696,206,384,3
55192,78700,278,758,4
55193,78701,482,221,3
55194,78702,235,272,1
55195,78703,719,346,3
55196,78706,879,1414,2
55197,78707,797,160,3
55198,78710,12,142,1
55199,78712,310,965,4
55200,78713,923,12,3
55201,78714,158,879,1
55202,78715,893,1072,4
55203,78716,536,692,4
55204,78717,108,256,5
55205,78718,803,69,4
55206,78719,302,804,4
55207,78720,635,282,3
55208,78722,795,1011,3
55209,78723,647,209,4
55210,78725,818,69,4
55211,78727,922,124,4
55212,78728,550,1135,5
55213,78729,505,176,5
55214,78730,915,53,3
55215,78732,289,101,3
55216,78733,895,30,3
55217,78734,918,239,3
55218,78736,801,677,4
55219,78737,734,288,1
55220,78738,880,811,2
55221,78739,294,448,4
55222,78742,814,76,4
55223,78744,194,1314,4
55224,78745,688,256,5
55225,78746,565,230,1
55226,78747,933,962,5
55227,78748,584,59,4
55228,78749,659,203,3
55229,78750,520,565,3
55230,78751,880,89,3
55231,78752,305,1027,2
55232,78753,823,686,2
55233,78756,768,1010,3
55234,78757,662,120,4
55235,78758,429,1374,4
55236,78760,787,404,4
55237,78761,502,97,5
55238,78764,828,1192,4
55239,78766,523,22,5
55240,78767,787,635,3
55241,78768,880,213,4
55242,78769,886,95,4
55243,78772,544,171,5
55244,78773,780,244,2
55245,78774,922,294,5
55246,78776,832,151,2
55247,78777,405,669,3
55248,78780,390,185,5
55249,78782,814,517,3
55250,78783,869,44,5
55251,78785,692,938,4
55252,78787,195,268,3
55253,78788,832,588,5
55254,78790,888,565,3
55255,78791,250,594,3
55256,78792,587,224,5
55257,78793,681,38,4
55258,78794,594,120,2
55259,78795,711,943,4
55260,78797,774,749,5
55261,78798,915,76,3
55262,78799,698,245,4
55263,78800,842,500,2
55264,78801,183,275,4
55265,78802,904,124,3
55266,78803,845,430,5
55267,78805,222,288,1
55268,78806,647,62,4
55269,78809,594,471,3
55270,78810,341,1093,3
55271,78813,888,92,3
55272,78814,942,116,4
55273,78815,654,502,3
55274,78816,804,134,4
55275,78817,0,215,5
55276,78818,129,1156,3
55277,78819,888,1066,3
55278,78821,406,175,4
55279,78822,837,113,4
55280,78823,726,770,3
55281,78824,561,392,2
55282,78826,196,271,4
55283,78827,834,317,5
55284,78828,698,1162,5
55285,78829,892,76,4
55286,78830,740,55,4
55287,78831,732,129,2
55288,78833,795,77,3
55289,78834,825,257,4
55290,78835,180,716,1
55291,78836,786,305,3
55292,78837,664,418,4
55293,78839,757,178,5
55294,78840,177,587,4
55295,78842,654,994,3
55296,78843,869,1207,2
55297,78845,879,67,5
55298,78847,888,748,2
55299,78848,127,530,4
55300,78851,926,409,1
55301,78852,532,653,3
55302,78853,326,244,1
55303,78854,476,738,4
55304,78856,364,814,3
55305,78858,343,529,4
55306,78859,795,1075,2
55307,78860,91,367,1
55308,78861,233,1010,3
55309,78863,737,163,5
55310,78864,828,732,2
55311,78865,590,181,3
55312,78869,766,614,4
55313,78870,935,507,3
55314,78872,715,548,4
55315,78874,877,370,3
55316,78876,585,49,4
55317,78878,682,324,2
55318,78879,542,233,4
55319,78880,896,233,5
55320,78881,837,133,3
55321,78883,692,175,2
55322,78885,866,654,4
55323,78886,324,510,4
55324,78887,787,1302,3
55325,78888,523,226,2
55326,78890,441,469,4
55327,78892,775,617,3
55328,78893,561,581,4
55329,78894,803,746,3
55330,78897,187,10,5
55331,78898,837,273,4
55332,78900,869,65,4
55333,78903,563,684,3
55334,78904,503,157,3
55335,78905,795,944,5
55336,78906,390,714,2
55337,78907,849,518,4
55338,78909,364,740,2
55339,78910,681,262,1
55340,78911,523,221,2
55341,78912,502,99,5
55342,78914,537,654,3
55343,78915,832,514,3
55344,78916,847,609,5
55345,78917,726,113,5
55346,78918,665,153,3
55347,78919,158,741,2
55348,78920,921,236,4
55349,78921,832,666,1
55350,78922,898,175,4
55351,78923,845,366,4
55352,78924,629,863,4
55353,78925,932,0,3
55354,78926,804,234,2
55355,78927,559,108,3
55356,78928,683,49,4
55357,78932,585,122,3
55358,78933,827,901,4
55359,78934,847,494,2
55360,78936,923,407,3
55361,78937,494,635,3
55362,78938,342,285,4
55363,78939,89,478,5
55364,78941,886,253,4
55365,78943,290,403,4
55366,78944,388,385,3
55367,78945,607,156,1
55368,78946,863,971,2
55369,78948,392,79,3
55370,78949,926,762,4
55371,78950,941,94,5
55372,78951,824,362,4
55373,78952,882,322,5
55374,78953,756,269,3
55375,78954,628,692,5
55376,78955,463,269,4
55377,78957,895,839,2
55378,78958,874,510,5
55379,78961,320,1100,3
55380,78964,621,450,4
55381,78967,614,270,2
55382,78969,601,260,3
55383,78970,498,54,4
55384,78971,428,424,3
55385,78972,493,142,5
55386,78973,723,987,1
55387,78974,772,454,4
55388,78975,634,306,4
55389,78976,621,21,4
55390,78977,803,669,4
55391,78979,460,293,3
55392,78980,879,1094,3
55393,78981,641,770,3
55394,78982,936,299,4
55395,78983,362,256,2
55396,78984,614,47,5
55397,78985,803,1488,3
55398,78986,853,187,4
55399,78987,815,331,4
